id,party,census_block,dem_partisan_score,state,census_tract,x,y
760258861,Democrat,37063002027,91.1,37,37063002027,1142640.2930727853,-488136.8685784547
2503128933,Democrat,37063002027,98.4,37,37063002027,1142640.2930727853,-488136.8685784547
917070703,Democrat,37067002702,78.0,37,37067002702,1016015.0274596618,-469636.20565911365
3984654416,Democrat,37067002702,87.3,37,37067002702,1016015.0274596618,-469636.20565911365
1293781108,Democrat,37067002702,96.6,37,37067002702,1016015.0274596618,-469636.20565911365
3915953791,Republican,37141920602,14.5,37,37141920602,1244563.2962997835,-647606.7196273793
291618617,Democrat,37017950400,56.5,37,37017950400,1178358.265486988,-631273.3548257154
3844959591,Democrat,37017950400,77.8,37,37017950400,1178358.265486988,-631273.3548257154
1499561739,Democrat,37017950400,99.1,37,37017950400,1178358.265486988,-631273.3548257154
688880132,Democrat,37143920100,95.4,37,37143920100,1363823.8641932483,-433705.98652235407
3991359517,Republican,37143920100,7.3,37,37143920100,1363823.8641932483,-433705.98652235407
2192901224,Republican,37057062002,5.7,37,37057062002,1035385.01564074,-529439.5427204242
2562634717,Democrat,37133000201,58.4,37,37133000201,1270660.65845178,-588927.5522431792
1530480682,Democrat,37133000201,76.2,37,37133000201,1270660.65845178,-588927.5522431792
1586067951,Democrat,37133000201,94.0,37,37133000201,1270660.65845178,-588927.5522431792
175715721,Democrat,37135011901,90.2,37,37135011901,1128137.9815414438,-485297.1399137504
2352225585,Democrat,37135011901,94.2,37,37135011901,1128137.9815414438,-485297.1399137504
4065683371,Democrat,37135011901,95.1,37,37135011901,1128137.9815414438,-485297.1399137504
2798810311,Democrat,37183053608,66.8,37,37183053608,1146348.5548093512,-494522.860775416
2520215336,Republican,37057061902,4.4,37,37057061902,1031845.7711592928,-514634.7476441413
320334175,Democrat,37057061902,97.7,37,37057061902,1031845.7711592928,-514634.7476441413
3218944098,Republican,37125951100,35.2,37,37125951100,1101002.8106014677,-579129.2947615971
2883432623,Republican,37157041002,1.3,37,37157041002,1050400.3295552523,-448455.201610228
1464506962,Republican,37157041002,1.6,37,37157041002,1050400.3295552523,-448455.201610228
661651347,Republican,37157041002,1.9,37,37157041002,1050400.3295552523,-448455.201610228
3410040681,Democrat,37131920300,92.4,37,37131920300,1264579.5820135034,-421701.24181181716
1922858170,Democrat,37131920300,95.1,37,37131920300,1264579.5820135034,-421701.24181181716
979354919,Democrat,37131920300,97.8,37,37131920300,1264579.5820135034,-421701.24181181716
3060366706,Republican,37179020902,4.7,37,37179020902,994675.3070444084,-615933.381279456
3917737216,Republican,37067002502,0.5,37,37067002502,1014463.7565325216,-476695.58846601646
293082646,Democrat,37063002023,93.6,37,37063002023,1137998.7606648377,-488135.65841145505
2738812408,Democrat,37139960200,96.4,37,37139960200,1379495.031409041,-425055.99375673936
2941251391,Democrat,37139960200,97.45,37,37139960200,1379495.031409041,-425055.99375673936
116613256,Democrat,37139960200,98.5,37,37139960200,1379495.031409041,-425055.99375673936
3775802795,Republican,37063001808,0.3,37,37063001808,1149155.7626819562,-482620.53017710143
793913399,Republican,37063001808,2.4,37,37063001808,1149155.7626819562,-482620.53017710143
2660293144,Republican,37063001808,4.5,37,37063001808,1149155.7626819562,-482620.53017710143
509743359,Democrat,37025042300,98.6,37,37025042300,994008.4294763141,-553378.6435116383
3146754962,Democrat,37007920100,94.8,37,37007920100,1055011.5224613063,-597832.2207216731
2260585253,Democrat,37183052803,92.2,37,37183052803,1170587.9947935813,-507244.50044706976
3833819237,Republican,37127010800,10.6,37,37127010800,1231999.608078889,-463433.1456805442
2641714664,Democrat,37045951503,82.2,37,37045951503,900532.3375829997,-578971.6636675083
1732205762,Democrat,37193960802,66.1,37,37193960802,928506.9384593492,-475702.01872704603
4167266232,Republican,37159051101,0.4,37,37159051101,1001375.302602378,-538731.6348239575
1449697584,Republican,37069060501,1.9,37,37069060501,1175358.4028124118,-470372.4483068885
1526285288,Democrat,37135010706,96.1,37,37135010706,1124759.5217311443,-487125.0796300532
4258470547,Republican,37003040500,24.1,37,37003040500,944327.844673518,-507154.9424208
717132474,Republican,37101041502,1.1,37,37101041502,1169642.0585027132,-527743.6054378081
3701363444,Democrat,37021002703,91.5,37,37021002703,819583.6353997715,-531805.0012841152
4095049833,Democrat,37087920600,96.3,37,37087920600,774910.9707914513,-551078.868569119
3000227044,Democrat,37105030102,98.9,37,37105030102,1117221.5085717463,-538018.8098739769
3227378253,Democrat,37081012504,68.9,37,37081012504,1054199.0575722286,-476751.47427505616
524378238,Democrat,37081012504,80.35,37,37081012504,1054199.0575722286,-476751.47427505616
2014845311,Democrat,37081012504,91.8,37,37081012504,1054199.0575722286,-476751.47427505616
754247,Democrat,37119001919,95.7,37,37119001919,979908.2282047208,-579860.2076617578
606230438,Republican,37183054211,1.7,37,37183054211,1181048.2999192495,-480371.60897730093
3005752388,Republican,37183054211,5.05,37,37183054211,1181048.2999192495,-480371.60897730093
4238353923,Republican,37183054211,8.4,37,37183054211,1181048.2999192495,-480371.60897730093
3060494374,Republican,37003040600,12.4,37,37003040600,935485.7537781759,-508668.3684420625
1612314799,Republican,37003040600,12.65,37,37003040600,935485.7537781759,-508668.3684420625
2216193749,Republican,37003040600,12.9,37,37003040600,935485.7537781759,-508668.3684420625
4895776,Democrat,37171931003,54.9,37,37171931003,972903.9308665744,-455205.5487423709
320451800,Republican,37171931003,19.3,37,37171931003,972903.9308665744,-455205.5487423709
181562341,Republican,37183051800,19.1,37,37183051800,1166896.42333156,-497967.6897181206
320251247,Republican,37035010303,1.1,37,37035010303,929558.397535616,-520106.7837776982
176999544,Democrat,37159050800,98.7,37,37159050800,1006736.735047168,-524068.32982140343
1391013474,Republican,37159050800,23.9,37,37159050800,1006736.735047168,-524068.32982140343
2453930413,Democrat,37067002801,80.5,37,37067002801,1005056.1513765024,-463208.1127473306
624722414,Democrat,37167930500,76.3,37,37167930500,1025277.5808242976,-556214.08495471
4086458221,Republican,37159051302,3.5,37,37159051302,1001397.8311990232,-518313.4149003328
1402801258,Republican,37159051302,6.45,37,37159051302,1001397.8311990232,-518313.4149003328
2611162670,Republican,37159051302,9.4,37,37159051302,1001397.8311990232,-518313.4149003328
1073914353,Democrat,37159051302,84.5,37,37159051302,1001397.8311990232,-518313.4149003328
1994265796,Democrat,37031970702,97.6,37,37031970702,1333285.5190073892,-595682.3493491096
3454543799,Democrat,37063001001,96.8,37,37063001001,1143258.8244114816,-480282.3837099996
2679898474,Republican,37129011500,29.5,37,37129011500,1242257.784814679,-658075.5997658805
4245166328,Republican,37129011603,5.0,37,37129011603,1248528.8655152034,-658350.7657179702
1165285130,Republican,37129011603,5.25,37,37129011603,1248528.8655152034,-658350.7657179702
657149351,Republican,37129011603,5.5,37,37129011603,1248528.8655152034,-658350.7657179702
3723790625,Republican,37073970200,48.1,37,37073970200,1332280.7913492136,-409905.63688958425
522634677,Republican,37021003001,0.9,37,37021003001,823319.4712415396,-539472.583575995
334589082,Republican,37025042503,5.3,37,37025042503,987297.5771384112,-555493.2081003541
2637626999,Republican,37069060802,10.4,37,37069060802,1198174.5331339857,-485829.6149191162
1954534036,Republican,37145920601,6.0,37,37145920601,1122681.8072736445,-442132.9498138849
1831675656,Democrat,37145920601,69.9,37,37145920601,1122681.8072736445,-442132.9498138849
2337255203,Republican,37057060900,1.9,37,37057060900,1034250.6263788092,-501301.3920065981
823892662,Republican,37019020305,1.9,37,37019020305,1237651.405999825,-701085.0851759358
1243438058,Republican,37019020305,13.850000000000001,37,37019020305,1237651.405999825,-701085.0851759358
871645863,Republican,37019020305,25.8,37,37019020305,1237651.405999825,-701085.0851759358
3025406036,Republican,37119005844,1.1,37,37119005844,974379.017546997,-598438.7796489636
3897705365,Republican,37133000401,0.5,37,37133000401,1278788.8256837172,-629118.4089651664
1546122463,Democrat,37147001200,60.6,37,37147001200,1291070.9541997416,-528654.3218553517
3537871221,Democrat,37147001200,77.85,37,37147001200,1291070.9541997416,-528654.3218553517
1007544652,Democrat,37147001200,95.1,37,37147001200,1291070.9541997416,-528654.3218553517
2008883188,Republican,37119005812,0.5,37,37119005812,982338.649168885,-586091.1399776508
1595319584,Republican,37133000402,9.3,37,37133000402,1290660.3131872888,-628340.7287843411
1239335085,Republican,37183053411,0.5,37,37183053411,1142857.836702829,-501206.3677368072
1045931988,Republican,37183053411,0.65,37,37183053411,1142857.836702829,-501206.3677368072
3462440293,Republican,37183053411,0.8,37,37183053411,1142857.836702829,-501206.3677368072
2535900472,Democrat,37183053411,75.6,37,37183053411,1142857.836702829,-501206.3677368072
1874680250,Republican,37189920800,2.2,37,37189920800,889712.8768426767,-479272.5099283648
3980206259,Democrat,37067004103,97.4,37,37067004103,1007606.802490712,-473245.0305867833
2154936864,Democrat,37067003103,79.6,37,37067003103,1033840.8167199307,-466064.8391997965
1841508581,Republican,37071030101,1.0,37,37071030101,956314.0828807872,-560593.7467883487
284985363,Republican,37071030101,1.25,37,37071030101,956314.0828807872,-560593.7467883487
2719396092,Republican,37071030101,1.5,37,37071030101,956314.0828807872,-560593.7467883487
27820605,Republican,37019020201,2.1,37,37019020201,1238875.8552020744,-669433.0521413928
1619009775,Democrat,37025040702,91.4,37,37025040702,992085.0699153892,-546372.879157185
2340316896,Republican,37179020314,6.0,37,37179020314,984771.285722243,-592433.0887800304
2115102598,Republican,37119005828,25.1,37,37119005828,969941.7816696134,-589754.8084496013
4162873005,Democrat,37119005828,64.0,37,37119005828,969941.7816696134,-589754.8084496013
2684997620,Republican,37149920200,2.0,37,37149920200,846851.5915324215,-571796.8943550839
3452747635,Republican,37183054403,47.7,37,37183054403,1186091.228753827,-493696.9765258763
932976606,Democrat,37183054403,98.4,37,37183054403,1186091.228753827,-493696.9765258763
1182167437,Republican,37001021600,7.7,37,37001021600,1084783.6675612421,-467634.33931008243
2811848775,Republican,37071031301,0.4,37,37071031301,945660.4357722987,-570344.2053436221
599432372,Democrat,37153970300,94.9,37,37153970300,1067830.5407533657,-598285.2553795105
2114555307,Democrat,37153970300,95.55000000000001,37,37153970300,1067830.5407533657,-598285.2553795105
3995247568,Democrat,37153970300,96.2,37,37153970300,1067830.5407533657,-598285.2553795105
3410078006,Democrat,37153970100,83.2,37,37153970100,1083962.9950048954,-589036.728109121
625654521,Democrat,37021002401,98.2,37,37021002401,796321.740416332,-556111.94043062
3479075508,Republican,37045950400,0.4,37,37045950400,923591.4923331124,-577544.0203899292
2354764842,Republican,37051001800,0.9,37,37051001800,1145557.581892795,-585756.6804593125
147653869,Democrat,37119005524,70.9,37,37119005524,976626.2284376652,-568138.4401357055
2414155719,Republican,37119005524,1.3,37,37119005524,976626.2284376652,-568138.4401357055
3760605183,Democrat,37063000200,98.9,37,37063000200,1142217.615502927,-477658.60498178616
4251386037,Republican,37019020603,1.3,37,37019020603,1222966.6268743195,-692199.8758698099
3265447518,Republican,37019020603,5.3,37,37019020603,1222966.6268743195,-692199.8758698099
3789548940,Republican,37019020603,9.3,37,37019020603,1222966.6268743195,-692199.8758698099
125837823,Republican,37023021201,39.5,37,37023021201,900545.7391110453,-527863.3818911011
2423748469,Republican,37081010401,8.7,37,37081010401,1058933.6444730454,-474819.0540539468
4075733733,Republican,37081016502,0.7,37,37081016502,1051928.7137445114,-485073.9503716237
1999447139,Republican,37071030203,23.2,37,37071030203,948866.3405762169,-559717.9541715028
3518987777,Republican,37097061405,0.4,37,37097061405,965083.505751338,-539444.5673537964
2092837257,Republican,37097061405,3.8499999999999996,37,37097061405,965083.505751338,-539444.5673537964
4079585133,Republican,37097061405,7.3,37,37097061405,965083.505751338,-539444.5673537964
3192044722,Democrat,37169070100,98.2,37,37169070100,1029980.6652394008,-437203.52039843646
846275890,Republican,37169070100,1.5,37,37169070100,1029980.6652394008,-437203.52039843646
3485874350,Democrat,37101040201,97.0,37,37101040201,1203346.5673814323,-504999.4254898853
3837089104,Republican,37101040201,14.3,37,37101040201,1203346.5673814323,-504999.4254898853
1205949840,Democrat,37119005604,94.1,37,37119005604,980038.19979045,-567252.5670210653
777537159,Democrat,37129012008,60.0,37,37129012008,1248841.5183059357,-674730.3214623408
2758896820,Democrat,37129012008,76.75,37,37129012008,1248841.5183059357,-674730.3214623408
2215083909,Democrat,37129012008,93.5,37,37129012008,1248841.5183059357,-674730.3214623408
437284696,Republican,37129010502,31.3,37,37129010502,1248464.0999885777,-667306.8685464525
3924553132,Democrat,37025042102,68.7,37,37025042102,993273.6561251868,-558710.1665588971
3048658537,Democrat,37099950400,90.4,37,37099950400,757127.824428655,-571346.0880249239
2607309918,Republican,37099950400,3.3,37,37099950400,757127.824428655,-571346.0880249239
4185024871,Republican,37119005917,11.5,37,37119005917,960911.4222569586,-590376.052685349
3599812908,Republican,37179021008,1.1,37,37179021008,977626.6569297223,-604386.1538986547
2882651693,Democrat,37179021008,93.5,37,37179021008,977626.6569297223,-604386.1538986547
2277769644,Democrat,37119003006,90.7,37,37119003006,973040.4105695679,-586574.9937849555
3799564271,Republican,37089930703,3.5,37,37089930703,810913.3132413536,-573145.0734018021
438762805,Republican,37183053201,24.1,37,37183053201,1155938.7088654179,-515349.0137822382
1279590434,Democrat,37045951300,98.6,37,37045951300,903170.176957886,-569976.3608789318
895903444,Republican,37119005612,2.0,37,37119005612,982364.3832151423,-567772.7751891972
182577145,Democrat,37183054500,98.8,37,37183054500,1165824.935363772,-505403.8168525914
4146084004,Republican,37013930502,18.8,37,37013930502,1319442.7351722007,-512999.3737166175
1360566502,Democrat,37019020309,94.6,37,37019020309,1229205.0976762262,-703235.4582009665
225176439,Republican,37151030503,3.4,37,37151030503,1053191.581123561,-510331.919549342
338737705,Republican,37019020204,0.9,37,37019020204,1232547.4939025634,-691126.4834832831
628011370,Republican,37097060801,2.2,37,37097060801,973165.7234075776,-490084.5332171119
2987674706,Democrat,37049961100,93.6,37,37049961100,1323211.32364112,-585550.2169324182
3325549192,Democrat,37037020702,76.6,37,37037020702,1133970.2963188195,-516741.14413155365
3520315697,Republican,37037020702,0.3,37,37037020702,1133970.2963188195,-516741.14413155365
808474745,Republican,37037020702,2.25,37,37037020702,1133970.2963188195,-516741.14413155365
2667263636,Republican,37037020702,4.2,37,37037020702,1133970.2963188195,-516741.14413155365
2463443118,Republican,37179021011,1.4,37,37179021011,985805.7842289,-600799.2103185919
3705603206,Republican,37101041201,26.5,37,37101041201,1188359.1919318317,-532836.0306117183
2121014216,Democrat,37101041201,91.8,37,37101041201,1188359.1919318317,-532836.0306117183
3549845473,Democrat,37161960500,92.2,37,37161960500,868363.6699355481,-565625.7872846868
385906643,Republican,37161960500,8.4,37,37161960500,868363.6699355481,-565625.7872846868
1523904144,Republican,37087920102,18.6,37,37087920102,777113.6912510695,-535590.8425490435
3186211228,Democrat,37147000702,98.8,37,37147000702,1281040.7241093612,-511612.85505748034
1624358233,Democrat,37021001100,95.0,37,37021001100,810701.2511459991,-545711.2944615581
539035781,Republican,37021001100,22.2,37,37021001100,810701.2511459991,-545711.2944615581
977920032,Democrat,37183053009,98.7,37,37183053009,1163963.3240421386,-510861.5957525618
345792126,Republican,37123960300,1.4,37,37123960300,1044123.4967871731,-549558.9576308315
1390769929,Republican,37123960300,14.250000000000002,37,37123960300,1044123.4967871731,-549558.9576308315
2546450170,Republican,37123960300,27.1,37,37123960300,1044123.4967871731,-549558.9576308315
3566381974,Democrat,37119005401,90.4,37,37119005401,969824.3925228984,-569420.4636519084
2915651146,Democrat,37119005401,94.80000000000001,37,37119005401,969824.3925228984,-569420.4636519084
673621317,Democrat,37119005401,99.2,37,37119005401,969824.3925228984,-569420.4636519084
2405149513,Democrat,37179020501,76.9,37,37179020501,996953.8909627544,-603309.7505672906
2301378902,Democrat,37119006304,98.2,37,37119006304,973005.8313248269,-553142.94285123
3631098976,Republican,37119006304,0.4,37,37119006304,973005.8313248269,-553142.94285123
1739782547,Republican,37035010401,14.7,37,37035010401,925613.1681862472,-519918.9682873159
2573350623,Republican,37035010401,17.95,37,37035010401,925613.1681862472,-519918.9682873159
1527179705,Republican,37035010401,21.2,37,37035010401,925613.1681862472,-519918.9682873159
1744113591,Democrat,37021002606,98.6,37,37021002606,804318.3532062984,-538182.2208249625
2857424517,Democrat,37021002606,98.8,37,37021002606,804318.3532062984,-538182.2208249625
4085960220,Democrat,37021002606,99.0,37,37021002606,804318.3532062984,-538182.2208249625
1833684492,Republican,37021002606,34.9,37,37021002606,804318.3532062984,-538182.2208249625
1125235157,Republican,37087921302,11.0,37,37087921302,789926.7443142096,-563423.0292397761
42850790,Republican,37087921302,22.0,37,37087921302,789926.7443142096,-563423.0292397761
3337780285,Republican,37087921302,45.0,37,37087921302,789926.7443142096,-563423.0292397761
3669867664,Democrat,37087921302,83.0,37,37087921302,789926.7443142096,-563423.0292397761
2465918295,Republican,37129012001,12.2,37,37129012001,1253240.8470342907,-669667.6092872293
563641291,Republican,37105030601,0.4,37,37105030601,1113613.8966331477,-533693.4131288128
348543990,Republican,37025041302,31.4,37,37025041302,980971.5318852323,-553781.3519010558
1404158814,Republican,37101040500,0.4,37,37101040500,1210582.5354653026,-535188.8802660581
2681443176,Republican,37073970100,45.7,37,37073970100,1343310.7001940946,-413217.37816141336
1404083117,Republican,37001021902,7.4,37,37001021902,1103396.757353985,-494103.9802226958
21939511,Democrat,37119001607,98.9,37,37119001607,979902.4359472323,-577507.7202179286
2764628373,Republican,37081016010,1.6,37,37081016010,1050086.8114461822,-473432.5306976068
522966282,Democrat,37081016010,90.4,37,37081016010,1050086.8114461822,-473432.5306976068
1765794677,Republican,37067003906,24.9,37,37067003906,1012267.2661762972,-476688.5020981942
1336483857,Republican,37197050102,0.3,37,37197050102,986662.0011498651,-465170.9253332861
1033687383,Republican,37057061702,0.5,37,37057061702,1007009.2827239792,-508960.3780525325
399850494,Democrat,37119001701,76.3,37,37119001701,976203.8878643692,-577670.7175365372
1592001802,Democrat,37025042101,72.2,37,37025042101,993763.4413528693,-556275.6993994417
119014803,Democrat,37119005825,93.2,37,37119005825,967808.7058606008,-593563.6049811317
4043766881,Republican,37059080200,0.4,37,37059080200,995314.0873454356,-487352.472316883
1774797002,Republican,37059080200,4.7,37,37059080200,995314.0873454356,-487352.472316883
1239495651,Republican,37119005823,33.2,37,37119005823,981548.0822131005,-593437.9135133344
1203201852,Republican,37119005823,34.900000000000006,37,37119005823,981548.0822131005,-593437.9135133344
3177373443,Republican,37119005823,36.6,37,37119005823,981548.0822131005,-593437.9135133344
2272815365,Republican,37001021500,3.5,37,37001021500,1087247.1013428662,-460630.9246522515
3981674043,Democrat,37097061304,92.7,37,37097061304,968976.5102342988,-533341.7009120608
3442096781,Democrat,37097061304,94.75,37,37097061304,968976.5102342988,-533341.7009120608
2956365659,Democrat,37097061304,96.8,37,37097061304,968976.5102342988,-533341.7009120608
524409905,Republican,37031970903,0.9,37,37031970903,1329368.476734066,-608270.388507612
3552585950,Democrat,37161961000,55.9,37,37161961000,886968.8992114378,-566645.7334901233
3349616546,Democrat,37037020105,99.3,37,37037020105,1123425.4690583157,-498370.4095075464
1369916983,Republican,37151030201,12.9,37,37151030201,1062124.11131782,-518070.6511261451
3122731824,Republican,37067002806,36.0,37,37067002806,1015918.3714599779,-466933.0362807411
1370136408,Republican,37119005832,5.6,37,37119005832,979130.2857133657,-589869.9286265679
3612786324,Republican,37085071303,2.0,37,37085071303,1136255.0678082777,-559041.4014403999
703579129,Republican,37085071303,7.4,37,37085071303,1136255.0678082777,-559041.4014403999
1214869368,Republican,37085071303,10.8,37,37085071303,1136255.0678082777,-559041.4014403999
3509080503,Democrat,37035011801,71.1,37,37035011801,918683.5684928049,-531703.6327522136
103416730,Republican,37081016600,0.6,37,37081016600,1050301.7175966466,-492174.1789540322
2127781078,Democrat,37051003103,83.8,37,37051003103,1142135.3634852094,-594182.6286426268
3351500730,Democrat,37081015300,60.8,37,37081015300,1073486.4251634495,-473134.38820841326
340259118,Democrat,37081015300,77.75,37,37081015300,1073486.4251634495,-473134.38820841326
2397861213,Democrat,37081015300,94.7,37,37081015300,1073486.4251634495,-473134.38820841326
1629499503,Democrat,37019020103,52.6,37,37019020103,1232638.464260541,-668293.8433524683
3830470450,Democrat,37071032401,75.1,37,37071032401,952568.6775024808,-577212.6130221394
1954698351,Democrat,37085070200,92.7,37,37085070200,1176925.247165843,-550838.7852472917
2550688463,Republican,37085070200,0.3,37,37085070200,1176925.247165843,-550838.7852472917
1689024972,Democrat,37199960400,91.2,37,37199960400,825636.6589286744,-501898.3942807825
3310297412,Republican,37199960400,48.3,37,37199960400,825636.6589286744,-501898.3942807825
893462193,Democrat,37193960300,99.0,37,37193960300,943295.6875917008,-466532.3392459502
2028953025,Democrat,37055970200,89.7,37,37055970200,1429805.4907350668,-447657.0518411757
1301398986,Democrat,37191000402,97.5,37,37191000402,1234891.1937203459,-546827.6501451937
3233194549,Democrat,37081015100,97.2,37,37081015100,1075185.6287412737,-460431.0544497961
85673283,Republican,37001021801,0.5,37,37001021801,1087570.7130216674,-484358.5277122914
471197518,Republican,37001021801,1.05,37,37001021801,1087570.7130216674,-484358.5277122914
854519637,Republican,37001021801,1.6,37,37001021801,1087570.7130216674,-484358.5277122914
2211594670,Democrat,37071033100,77.8,37,37071033100,936371.8605114744,-575651.7860181327
616359102,Republican,37071033100,18.8,37,37071033100,936371.8605114744,-575651.7860181327
936205918,Republican,37111970700,16.3,37,37111970700,847371.4641825578,-532014.5537983485
2315197058,Democrat,37063001711,98.9,37,37063001711,1137809.4178626342,-472443.337567015
180389069,Republican,37023020202,44.4,37,37023020202,887104.467332295,-520065.8225977221
3708140807,Democrat,37119001912,94.5,37,37119001912,981446.1619081841,-577009.7784971592
744279748,Democrat,37019020304,75.7,37,37019020304,1231915.0804942427,-700206.0681077066
94497466,Republican,37019020304,1.1,37,37019020304,1231915.0804942427,-700206.0681077066
1342361673,Republican,37085070402,1.1,37,37085070402,1169875.5549892387,-542120.8804458901
2385642620,Republican,37169070300,42.2,37,37169070300,1005755.8277392541,-435764.69158033695
1546325639,Democrat,37019020104,51.2,37,37019020104,1237769.122718125,-665720.8008634566
2059663808,Democrat,37063002020,81.1,37,37063002020,1138146.4702629999,-492052.1698191117
1385523521,Republican,37063002020,2.3,37,37063002020,1138146.4702629999,-492052.1698191117
4129143944,Democrat,37021001400,93.3,37,37021001400,810172.9818715412,-542278.0163419326
1231714960,Democrat,37119005617,98.7,37,37119005617,983504.8687820795,-573685.424610995
2835310273,Republican,37097061602,8.4,37,37097061602,970716.0553892548,-539669.0555265781
3559906719,Republican,37097061204,2.7,37,37097061204,962864.0338465859,-532114.3934558397
410498978,Republican,37081015902,9.4,37,37081015902,1040243.3165275572,-465340.6129310429
1722978229,Democrat,37119004500,98.1,37,37119004500,968382.2320493164,-573541.8159563593
4219882156,Republican,37081014412,3.5,37,37081014412,1044393.3951559372,-486241.2739550358
1203751612,Democrat,37067002200,94.3,37,37067002200,1015843.3372447843,-478150.961581095
922602425,Democrat,37119005610,99.3,37,37119005610,982989.1119844865,-565084.3487739777
997224928,Republican,37163970100,0.8,37,37163970100,1208703.9008176995,-574576.6355182093
602145750,Republican,37155961801,5.6,37,37155961801,1121062.1434695907,-633311.8659016854
2868637438,Republican,37157040502,0.8,37,37157040502,1057057.2139582734,-431157.4001432368
1745641149,Democrat,37081012804,98.6,37,37081012804,1060663.7766726152,-482000.9913505011
1893612034,Democrat,37119006104,93.6,37,37119006104,964685.3248715412,-567595.8459328627
